Well,Row,Column,X,Y,Layer1
1455,211,143,514190.3672,4594250.872,.370227E-01
1456,211,143,514222.3165,4594271.511,.460655E-01
1457,211,143,514255.1956,4594288.925,.460588E-01
1458,211,144,514288.9063,4594303.737,.00000
1459,211,144,514323.4461,4594317.512,.00000
1460,210,144,514358.5391,4594331.554,.00000
1461,210,145,514393.6525,4594345.942,.00000
1462,210,145,514427.9602,4594359.647,.102949
1463,210,145,514461.6578,4594371.924,.102949
1464,210,146,514495.6551,4594383.116,.00000
1465,210,146,514530.1829,4594393.824,.210205
1466,210,146,514564.9651,4594404.383,.208393
1467,210,147,514600.1196,4594415.017,.00000
1468,210,147,514635.8293,4594425.857,.00000
1469,209,147,514672.0098,4594436.618,.482069E-01
1470,209,148,514708.1751,4594446.877,.636521
1471,209,148,514744.3010,4594455.915,.959408
1472,209,149,514780.5536,4594463.424,.395522
1473,209,149,514816.9176,4594470.373,.00000
1474,209,149,514853.4859,4594477.767,.00000
1475,209,150,514890.2543,4594486.231,.00000
1476,209,150,514926.8806,4594496.224,.00000
1477,209,151,515371.4156,4594670.339,-999.000
1478,211,155,515403.9089,4594685.144,-999.000
1479,211,155,515436.6554,4594698.362,-999.000
1480,211,155,515470.3902,4594709.952,-999.000
1481,211,155,515504.9811,4594720.631,-999.000
1482,211,155,515539.7474,4594731.191,-999.000
1483,211,155,515574.0036,4594742.579,-999.000
1484,211,155,515607.3390,4594755.440,-999.000
1485,211,155,515639.3909,4594769.887,-999.000
1486,211,155,515670.2178,4594786.047,-999.000
1487,281,80,507953.9329,4587312.724,1.00000
1488,280,81,507980.5675,4587338.665,1.00000
1489,280,81,508006.8227,4587365.251,1.00000
1490,280,81,508032.3404,4587390.968,1.00000
1491,280,81,508057.2216,4587415.101,1.00000
1492,279,82,508082.1773,4587438.360,1.00000
1493,279,82,508108.1893,4587461.778,1.00000
1494,279,82,508135.6619,4587485.900,1.00000
1495,279,82,508163.7630,4587510.385,1.00000
1496,278,83,508191.3103,4587535.104,1.00000
1497,278,83,508217.2037,4587559.801,1.00000
1498,278,83,508241.7325,4587584.704,1.00000
1499,278,83,508265.9173,4587609.629,1.00000
1500,277,84,508290.6665,4587634.477,1.00000
1501,277,84,508316.3405,4587659.199,1.00000
1502,277,84,508342.6111,4587683.814,1.00000
1503,277,84,508369.1908,4587708.032,1.00000
1504,275,86,508517.0954,4587855.039,1.00000
1505,275,86,508541.0302,4587882.428,1.00000
1506,275,86,508564.2963,4587910.233,1.00000
1507,274,87,508586.5220,4587938.849,1.00000
1508,274,87,508607.5035,4587968.803,1.00000
1509,274,87,508628.0857,4588000.027,1.00000
1510,273,87,508648.9141,4588031.854,1.00000
1511,273,87,508669.6354,4588063.614,1.00000
1512,273,88,508689.8705,4588094.952,1.00000
1513,273,88,508710.4908,4588125.959,1.00000
1514,272,88,508732.0429,4588156.619,1.00000
1515,272,88,508754.5717,4588186.998,1.00000
1516,272,88,508777.8198,4588217.337,1.00000
1517,271,89,508801.2091,4588247.649,1.00000
1518,271,89,508824.0818,4588278.008,1.00000
1519,271,89,508846.2374,4588308.343,1.00000
1520,270,89,508868.2267,4588339.487,1.00000
1521,262,98,509684.0043,4589191.047,1.00000
1522,262,98,509711.3279,4589214.914,1.00000
1523,261,98,509739.1353,4589237.796,1.00000
1524,261,98,509767.4527,4589261.820,1.00000
1525,261,99,509795.4640,4589288.119,1.00000
1526,261,99,509822.5236,4589315.389,1.00000
1527,256,103,510242.3979,4589746.158,1.00000
1528,256,103,510269.8049,4589773.783,1.00000
1529,256,104,510297.9039,4589801.242,.999901
1530,256,104,510326.8135,4589829.228,.999954
1531,255,104,510356.2635,4589857.889,.892179
1532,255,105,510386.0865,4589887.093,.808413
1533,255,105,510416.1531,4589916.492,.808413
1534,254,105,510446.2119,4589945.642,.777387
1535,254,105,510476.1091,4589974.473,.777387
1536,254,106,510505.9771,4590003.240,.727653
1537,253,106,510536.0388,4590032.296,.710149
1538,253,106,510566.5574,4590061.710,.915937
1539,253,107,510597.3596,4590091.039,.679487
1540,253,107,510628.2586,4590119.777,.679487
1541,252,107,510659.4658,4590148.149,.672852
1542,252,108,510691.3696,4590176.700,.821808
1543,252,108,510723.9566,4590205.367,.843082
1544,251,108,510756.5480,4590232.907,.845147
1545,251,109,510788.8802,4590258.281,.844513
1546,251,109,510820.6788,4590281.290,.844513
1547,251,109,510852.5999,4590302.895,1.00000
1548,251,110,510885.7375,4590324.039,1.00000
1549,250,110,510919.9190,4590344.746,.999999
1550,250,110,510954.2979,4590364.647,.999974
1551,250,111,510988.2036,4590383.718,.999906
1552,250,111,511021.7488,4590402.340,.999992
1553,250,111,511054.8986,4590420.637,.999813
1554,249,112,511088.0844,4590438.778,.997659
1555,249,112,511122.0191,4590456.443,.997659
1556,249,112,511156.7564,4590472.913,.997659
1557,249,113,511191.7877,4590487.984,.930138
1558,249,113,511226.6538,4590502.362,.903797
1559,249,113,511261.3367,4590516.608,.903797
1560,248,114,511295.4778,4590530.712,.829502
1561,248,114,511328.4660,4590544.749,.829502
1562,248,114,511360.6031,4590559.540,.943425
1563,248,115,511392.6576,4590575.455,.765210
1564,248,115,511424.6212,4590591.774,.765210
1565,248,115,511456.5075,4590607.090,.765210
1566,248,116,511487.8342,4590620.854,.870271
1567,247,116,511518.8242,4590633.419,.878112
1568,243,125,512450.5374,4591039.871,.999994
1569,243,126,512484.3171,4591053.057,1.00000
1570,243,126,512517.5056,4591067.163,1.00000
1571,243,126,512550.3874,4591082.573,.999937
1572,243,127,512583.1907,4591098.982,.998768
1573,243,127,512615.8825,4591115.951,.800792
1574,242,127,512648.7087,4591133.112,.741180
1575,242,128,512682.1217,4591149.978,.737011
1576,242,128,512715.8159,4591165.852,.737011
1577,242,128,512749.1103,4591180.556,.736986
1578,242,129,512782.1866,4591194.752,.637901
1579,242,129,512815.6428,4591209.273,.413635
1580,242,129,512849.8870,4591224.539,.418575
1581,241,130,512884.6103,4591240.447,.479597
1582,241,130,512919.0898,4591256.659,.134957
1583,241,130,512952.2896,4591272.862,.00000
1584,241,131,512984.5423,4591288.909,.00000
1585,241,131,513016.7289,4591304.579,.00000
1586,241,131,513049.6155,4591319.833,.00000
1587,239,134,513317.6320,4591443.588,.00000
1588,239,134,513350.0209,4591459.765,.00000
1589,239,135,513383.3244,4591475.158,.00000
1590,239,135,513417.3254,4591489.228,.00000
1591,239,135,513451.3173,4591502.108,.00000
1592,239,136,513484.4576,4591514.773,.00000
1593,239,136,513516.7328,4591528.631,.00000
1594,238,136,513549.1491,4591544.434,.00000
1595,238,137,513581.9742,4591561.126,.00000
1596,238,137,513614.4440,4591577.212,.00000
1597,238,137,513646.3171,4591591.933,.00000
1598,238,138,513677.5504,4591605.664,.00000
1599,238,138,513708.8541,4591619.147,.00000
1600,237,138,513740.6498,4591632.865,.00000
1601,237,138,513773.3105,4591647.361,.00000
1602,237,139,513806.4382,4591662.874,.00000
1603,237,139,513839.1378,4591679.092,.00000
1604,237,139,513870.7585,4591695.371,.00000
1605,300,98,509523.0262,4585166.248,.00000
1606,300,98,509559.8470,4585154.499,.00000
1607,301,99,509597.3651,4585145.368,.00000
1608,301,99,509634.6772,4585137.326,.00000
1609,301,99,509671.9671,4585128.501,.00000
1610,301,99,509709.3225,4585117.614,.00000
1611,301,99,509746.1899,4585104.395,.00000
1612,301,99,509782.9585,4585089.859,.00000
1613,301,99,509819.8168,4585075.452,.00000
1614,302,101,509856.5380,4585062.416,.203130
1615,302,101,509893.0012,4585050.624,.247669
1616,302,101,509930.0072,4585038.943,.247655
1617,302,101,509967.6169,4585026.437,.245971
1618,302,101,510005.5585,4585012.814,.245637
1619,302,101,510043.1753,4584998.118,.00000
1620,303,103,510079.8295,4584982.765,.00000
1621,303,103,510115.3689,4584967.127,.00000
1622,303,103,510150.4501,4584951.661,.00000
1623,303,103,510185.6860,4584936.733,.00000
1624,303,103,510221.4118,4584922.602,.00000
1625,303,103,510257.7511,4584909.304,.00000
1626,303,104,510294.8728,4584896.439,.176644E-04
1627,303,104,510332.6302,4584883.217,.999992
1628,304,106,510370.8879,4584869.480,1.00000
1629,304,106,510409.6458,4584855.227,1.00000
1630,304,106,510448.7246,4584840.703,.998235
1631,304,106,510487.0244,4584826.623,.00000
1632,304,106,510524.2040,4584813.414,.00000
1633,304,106,510560.9074,4584800.942,.00000
1634,304,107,510598.2022,4584789.020,.00000
1635,304,107,510636.9236,4584777.895,.00000
1636,304,107,510676.6050,4584768.490,.00000
1637,304,108,510716.3718,4584761.308,.00000
1638,304,108,510755.3842,4584756.262,.00000
1639,304,109,510793.8773,4584752.826,.00000
1640,304,109,510832.5119,4584750.834,.00000
1641,304,109,510871.8328,4584750.334,.00000
1642,304,110,510911.7330,4584750.760,.00000
1643,304,110,510951.8909,4584750.944,.00000
1644,304,111,510992.0915,4584749.284,.00000
1645,304,111,511032.0521,4584744.362,.189160
1646,304,111,511071.0870,4584735.655,.189113
1647,307,114,511109.2426,4584723.668,.188783
1648,314,125,512426.4660,4584021.184,.376648E-01
1649,314,125,512463.0050,4584009.489,.376648E-01
1650,314,126,512499.5328,4583997.168,.121683
1651,314,126,512535.8441,4583984.778,.00000
1652,314,126,512571.8892,4583972.911,.00000
1653,314,127,512607.8958,4583961.763,.301402
1654,314,127,512644.1243,4583950.997,.301397
1655,314,128,512680.5626,4583940.019,.574015
1656,315,128,512717.0607,4583928.636,.591529
1657,315,128,512753.3610,4583917.090,.00000
1658,315,129,512789.3579,4583905.754,.00000
1659,315,129,512825.2289,4583894.946,.702133
1660,315,129,512861.7437,4583885.002,.702134
1661,315,130,512899.3691,4583875.971,.421412
1662,315,130,512937.7504,4583867.714,.173056
1663,315,130,512976.1774,4583859.490,.173052
1664,315,131,513014.1352,4583850.313,.216457
1665,315,131,513051.7395,4583838.996,.00000
1666,316,132,513089.1308,4583825.045,.129523
1667,316,132,513125.9981,4583808.919,.00000
1668,316,132,513162.8122,4583792.008,.00000
1669,316,133,513200.4263,4583775.467,.217182
1670,316,133,513238.7051,4583760.606,.354043
1671,316,133,513276.7651,4583748.209,.209350
1672,316,134,513315.0243,4583737.415,.395249
1673,317,136,513544.9177,4583655.575,.00000
1674,317,137,513581.7971,4583640.544,.00000
1675,318,137,513619.5473,4583626.604,.00000
1676,318,137,513658.1261,4583614.099,.111592E-07
1677,318,138,513697.0541,4583602.888,.291546E-04
1678,318,138,513735.6852,4583592.669,.00000
1679,318,138,513773.2372,4583583.009,.249286E-01
1680,318,139,513809.9167,4583573.291,.00000
1681,318,139,513846.4768,4583562.912,.174752E-01
1682,318,140,513883.5532,4583551.516,.346226
1683,318,140,513921.0677,4583539.103,.576558
1684,319,140,513958.8234,4583525.977,.528741
1685,319,141,513996.5011,4583512.849,.311455
1686,319,141,514033.7476,4583500.520,.311466
1687,319,141,514070.5576,4583489.649,.311466
1688,319,142,514107.4075,4583480.468,.448494E-01
1689,319,142,514144.9537,4583472.466,.448494E-01
1690,319,143,514183.2082,4583464.769,.135832E-01
1691,319,143,514221.8629,4583456.272,.135832E-01
1692,321,150,514943.2914,4583254.294,.929509E-01
1693,321,151,514980.2775,4583242.803,.00000
1694,321,151,515016.7502,4583230.763,.350878E-01
1695,322,151,515053.2411,4583217.660,.403754
1696,322,152,515090.0581,4583203.629,.549760
1697,322,152,515127.0075,4583189.852,.648077
1698,322,152,515164.1040,4583177.833,.648077
1699,322,153,515202.0110,4583168.310,.733175
1700,322,153,515240.6816,4583161.284,.730866
1701,322,154,515279.9947,4583155.655,.00000
1702,322,154,515319.2357,4583149.836,.00000
1703,322,154,515357.4123,4583142.638,.165613E-03
1704,322,155,515394.3247,4583133.960,.371427
1705,322,155,515431.0359,4583124.243,.371427
1706,322,155,515468.3314,4583113.825,.371427
1707,322,155,515506.1803,4583103.676,.371427
1708,322,155,515544.3054,4583094.661,.371427
1709,322,155,515582.7397,4583086.720,.371427
1710,322,155,515621.5261,4583078.509,.371427
1711,322,155,515660.7119,4583069.028,.371427
1712,322,155,515699.6676,4583057.944,.560193
1713,322,155,515738.2285,4583045.533,.560199
1714,322,155,515777.4087,4583032.297,.560199
1715,322,155,515817.9155,4583019.072,.560195
1716,322,155,515859.4228,4583006.787,.371427
1717,322,155,515901.5508,4582996.085,.371366
1718,322,155,515944.4932,4582986.286,.371359
1719,165,27,502641.1572,4598576.834,.00000
1720,165,27,502634.4969,4598614.737,.00000
1721,165,27,502629.3942,4598653.722,.00000
1722,165,27,502624.8486,4598693.351,.239162
1723,165,27,502585.1484,4598894.210,.00000
1724,164,26,502575.2858,4598934.671,.00000
1725,164,26,502565.9778,4598974.868,.00000
1726,164,26,502556.8016,4599014.850,.00000
1727,163,26,502547.0914,4599054.440,.00000
1728,163,26,502536.3690,4599093.466,.00000
1729,162,26,502524.5098,4599131.924,.00000
1730,162,26,502511.6878,4599170.226,.00000
1731,162,26,502498.3766,4599208.700,.00000
1732,159,26,502422.6521,4599441.806,1.00000
1733,159,26,502408.3242,4599478.871,1.00000
1734,159,26,502393.3242,4599515.476,.00000
1735,159,26,502378.1881,4599551.452,.00000
1736,159,26,502363.5453,4599586.630,.00000
1737,159,26,502349.5275,4599621.295,.00000
1738,159,26,502336.0378,4599656.040,.00000
1739,155,26,502323.0291,4599691.864,.00000
1740,155,26,502310.9939,4599729.472,.00000
1741,154,24,502300.7180,4599768.700,.00000
1742,154,24,502292.3459,4599808.427,.00000
1743,154,24,502285.4677,4599848.295,.00000
1744,154,24,502279.3759,4599887.969,.00000
1745,154,23,502273.3454,4599927.676,.00000
1746,154,23,502266.8743,4599967.995,.00000
1747,154,23,502259.7276,4600008.950,.00000
1748,153,23,502251.4292,4600049.806,.00000
1749,153,23,502241.7394,4600090.242,.00000
1750,152,23,502231.0734,4600130.459,.836827E-01
1751,152,23,502220.4588,4600171.022,.317058
1752,152,23,502210.5165,4600212.045,.515237
1753,149,22,502147.6481,4600446.313,.00000
1754,149,22,502135.4942,4600481.758,.00000
1755,149,22,502123.0100,4600517.286,.00000
1756,148,22,502110.2401,4600553.463,.332738
1757,148,22,502097.3479,4600590.543,.207316E-01
1758,148,22,502084.4838,4600628.218,.00000
1759,147,21,502071.4811,4600666.328,.00000
1760,147,21,502058.2260,4600704.523,.00000
1761,146,21,502044.8442,4600742.776,.00000
1762,146,21,502031.4955,4600781.469,.00000
1763,146,21,502018.5031,4600820.737,.00000
1764,145,21,502005.9237,4600860.268,.531542E-01
1765,145,21,501993.8804,4600899.628,.141973
1766,144,21,501982.2786,4600938.846,.236194
1767,144,20,501970.7741,4600978.443,.230135
1768,144,20,501959.2303,4601018.789,.193107
1769,143,20,501947.7486,4601059.638,.265121
1770,143,20,501936.4072,4601100.492,.266310
1771,142,20,501925.0553,4601141.188,.310180
1772,142,20,501913.4938,4601182.098,.415508
1773,142,20,501901.6194,4601223.028,.415508
1774,141,20,501889.4608,4601263.574,.311194
1775,141,19,501876.7469,4601303.414,.434750
1776,140,19,501862.9499,4601342.469,.468052
1777,140,19,501847.4918,4601380.751,.472851
1778,140,19,501829.6037,4601418.392,.472851
1779,139,19,501809.0715,4601455.261,.477546
1780,139,19,501786.6854,4601491.039,.416558
1781,139,18,501763.8085,4601526.050,.448970
1782,138,18,501741.6876,4601561.335,.436603
1783,138,18,501721.4915,4601598.434,.452471
1784,137,18,501704.3627,4601638.228,.469816
1785,137,18,501691.6034,4601680.007,.469718
1786,137,18,501684.1239,4601723.112,.372956
1787,136,18,501681.7437,4601766.347,.313748
1788,136,18,501683.7678,4601809.472,.375571
1789,135,18,501689.3204,4601852.552,.414139
1790,135,18,501697.2359,4601895.426,.414129
1791,134,18,501706.1125,4601938.017,.477675
1792,134,18,501715.0300,4601980.297,.264260
1793,134,18,501723.5521,4602022.251,.202895
1794,133,18,501731.4508,4602063.685,.224232
1795,133,18,501738.8837,4602105.041,.214422
1796,132,18,501746.2851,4602146.897,.120868
1797,132,18,501753.8218,4602189.415,.120868
1798,132,18,501761.2805,4602231.930,.227401
1799,131,19,501768.4402,4602274.029,.246830
1800,131,19,501774.9970,4602315.451,.246830
1801,130,19,501780.5788,4602356.123,.195903
1802,130,19,501784.9025,4602396.599,.195903
1803,130,19,501787.6711,4602437.400,.00000
1804,130,19,501788.7955,4602478.869,.00000
1805,129,20,501788.3315,4602520.726,.00000
1806,125,19,501738.2103,4602757.659,.00000
1807,125,19,501720.0040,4602793.038,.00000
1808,125,19,501698.6951,4602826.347,.00000
1809,125,19,501673.9643,4602856.825,.00000
1810,125,19,501646.0280,4602884.040,.00000
1811,125,19,501615.6950,4602908.582,.00000
1812,124,19,501584.3042,4602932.026,.00000
1813,122,18,501553.5490,4602957.086,.00000
1814,122,18,501525.3754,4602985.890,.623294E-01
1815,122,18,501501.7322,4603018.499,.343912
1816,121,17,501483.4429,4603054.532,.319965
1817,121,17,501469.5736,4603092.928,.319965
1818,121,17,501457.8485,4603132.613,.319965
1819,121,17,501445.8649,4603172.571,.319965
1820,121,17,501431.9339,4603211.935,.319965
1821,121,17,501414.9339,4603250.138,.319965
1822,119,16,501395.2256,4603287.128,.285406
1823,119,16,501373.5727,4603323.431,.360436
1824,119,16,501351.1881,4603359.679,.999999
1825,118,15,501329.5758,4603396.671,1.00000
1826,118,15,501310.2820,4603435.364,1.00000
1827,118,15,501293.7762,4603475.711,1.00000
1828,118,15,501279.8288,4603517.078,1.00000
1829,117,14,501267.6091,4603558.593,1.00000
1830,117,14,501256.2974,4603600.012,1.00000
1831,117,14,501245.3395,4603641.599,1.00000
1832,117,14,501234.5295,4603683.441,1.00000
1833,116,13,501223.9757,4603725.573,1.00000
1834,116,13,501214.0668,4603768.038,.999399
1835,116,13,501205.2686,4603810.914,.954711
1836,115,13,501197.6756,4603854.173,.728238
1837,115,13,501190.5336,4603897.477,.956346E-02
1838,114,13,501182.8385,4603940.513,.439838E-06
1839,114,12,501173.7334,4603983.223,.00000
1840,114,12,501162.8677,4604025.846,.345159
1841,113,12,501150.4575,4604068.451,.999999
1842,113,12,501137.3751,4604111.097,1.00000
1843,112,12,501124.3705,4604153.746,1.00000
1844,112,12,501111.5580,4604196.244,1.00000
1845,111,12,501098.6082,4604238.645,1.00000
1846,111,12,501085.0710,4604280.870,1.00000
1847,111,11,501070.7114,4604322.943,1.00000
1848,110,11,501055.5568,4604364.992,1.00000
1849,110,11,501040.1370,4604407.032,1.00000
1850,109,11,501025.1598,4604448.899,1.00000
1851,109,11,501011.2417,4604490.830,1.00000
1852,108,11,500998.5016,4604533.018,.999995
1853,108,11,500986.6774,4604575.361,.999030
1854,108,10,500975.2847,4604617.873,.999249
1855,107,10,500964.0051,4604660.264,.373114
1856,107,10,500952.6946,4604702.153,.00000
1857,106,10,500941.6320,4604743.111,.00000
1858,106,10,500931.6580,4604783.697,.00000
1859,106,10,500924.7598,4604824.725,.369616E-01
1860,105,10,500923.3873,4604866.210,.308257E-01
1861,105,10,500929.5944,4604907.842,.277322
1862,100,12,501101.9207,4605357.205,.00000
1863,100,12,501115.0195,4605399.025,.00000
1864,99,12,501128.8921,4605440.556,.00000
1865,99,12,501142.1286,4605483.444,.00000
1866,99,12,501153.0962,4605528.013,.00000
1867,98,12,501161.2106,4605572.992,.00000
1868,98,12,501166.8024,4605617.797,.00000
1869,97,12,501170.9065,4605662.273,.00000
1870,97,12,501174.7076,4605706.457,.00000
1871,96,13,501179.2590,4605750.603,.00000
1872,96,13,501185.1296,4605794.979,.00000
1873,95,13,501192.4988,4605839.340,.00000
1874,95,13,501201.0978,4605883.301,.00000
1875,95,13,501210.4123,4605926.847,.00000
1876,94,13,501219.8825,4605970.399,.00000
1877,94,13,501228.9386,4606014.218,.00000
1878,93,13,501237.4265,4606058.239,.502739E-01
1879,93,13,501245.7048,4606102.472,.502739E-01
1880,92,13,501254.1226,4606146.241,.273915
1881,92,13,501262.4512,4606188.879,.186661
1882,91,13,501269.5877,4606230.229,.318847
1883,91,13,501274.1034,4606271.056,.446272E-07
1884,91,13,501274.8034,4606312.138,.00000
1885,90,13,501271.3778,4606353.403,.00000
1886,90,13,501264.3978,4606394.554,.00000
1887,89,13,501255.5630,4606434.645,.00000
1888,89,13,501246.8085,4606473.674,.00000
1889,89,13,501239.5529,4606512.188,.311176
1890,88,13,501234.2760,4606551.297,.131664
1891,88,13,501230.9151,4606591.499,.130570
1892,87,13,501228.7981,4606632.836,.279908
1893,87,13,501227.3854,4606674.603,.987645E-01
1894,87,13,501226.6492,4606715.702,.896283E-01
1895,86,13,501227.1001,4606755.775,.786530E-01
1896,86,13,501229.8791,4606795.265,.00000
1897,85,13,501235.8294,4606835.137,.00000
1898,85,13,501245.0397,4606875.551,.00000
1899,85,13,501256.3193,4606916.657,.00000
1900,84,13,501267.6007,4606958.200,.00000
1901,84,13,501276.8220,4607000.242,.00000
1902,83,14,501283.2730,4607042.540,.00000
1903,83,14,501287.2890,4607085.355,.00000
1904,83,14,501290.1511,4607128.635,.583602E-01
1905,82,14,501293.3629,4607172.207,.00000
1906,82,14,501298.2573,4607215.864,.00000
1907,81,14,501305.1462,4607259.615,.00000
1908,81,14,501313.5901,4607303.542,.406435E-01
1909,80,14,501322.4109,4607347.887,.00000
1910,80,14,501329.7253,4607392.497,.114238
1911,79,14,501332.6852,4607437.125,.00000
1912,79,14,501329.2607,4607480.330,.00000
1913,72,20,501971.1197,4608175.653,.00000
1914,72,21,502004.0643,4608205.211,.00000
1915,71,21,502036.3072,4608235.247,.00000
1916,71,21,502067.6709,4608265.944,.00000
1917,71,22,502098.5120,4608297.375,.00000
1918,71,22,502129.3343,4608329.400,.00000
1919,70,22,502160.1516,4608361.582,.00000
1920,70,23,502190.8862,4608393.416,.00000
1921,70,23,502221.1457,4608424.485,.00000
1922,69,23,502250.9621,4608454.757,.00000
1923,69,24,502280.9884,4608484.316,.00000
1924,69,24,502312.4794,4608512.952,.00000
1925,68,24,502346.3759,4608539.535,.00000
1926,68,25,502382.5802,4608562.718,.00000
1927,68,25,502421.0869,4608581.186,.176408
1928,68,25,502461.3831,4608593.890,.177815
1929,68,26,502502.4135,4608600.639,.135667E-01
1930,68,26,502543.3489,4608602.002,.135667E-01
1931,68,27,502583.4832,4608599.083,.254744E-02
1932,68,27,502623.2019,4608593.022,.779643E-03
1933,68,27,502662.9653,4608585.053,.242368
1934,68,28,502702.6005,4608576.203,.701317
1935,68,28,502741.9637,4608567.564,.983056
1936,68,29,502781.2751,4608559.581,.999973
1937,68,29,502821.1217,4608552.929,.999999
1938,68,29,502861.7655,4608548.212,1.00000
1939,68,30,502902.8993,4608545.763,.949750
1940,68,30,502944.2936,4608544.950,1.00000
1941,68,31,502985.0535,4608544.462,.984239
1942,68,31,503024.7770,4608543.189,.984239
1943,68,31,503063.4185,4608540.599,.810709
1944,68,32,503102.0744,4608536.570,.701162
1945,68,32,503141.5794,4608531.347,.701162
1946,69,33,503182.0744,4608525.905,.797418
1947,69,33,503222.7425,4608521.407,.797418
1948,69,33,503263.0766,4608518.589,.797418
1949,69,34,503303.0923,4608517.451,.853001
1950,67,44,504354.3470,4608635.432,.876444E-01
1951,67,45,504395.1107,4608639.263,.859672E-01
1952,67,45,504435.1951,4608643.355,.00000
1953,67,45,504474.4491,4608648.045,.00000
1954,67,46,504513.8840,4608653.430,.00000
1955,67,46,504554.4921,4608658.728,.00000
1956,67,47,504596.2064,4608663.090,.00000
1957,67,47,504638.1669,4608666.083,.00000
1958,67,48,504679.6661,4608667.872,.00000
1959,67,48,504720.7955,4608669.023,.00000
1960,67,48,504762.0133,4608670.334,.00000
1961,67,49,504804.0161,4608672.483,.00000
1962,67,49,504846.5687,4608675.996,.00000
1963,67,50,504889.0759,4608680.947,.00000
1964,67,50,504931.3985,4608686.800,.00000
1965,67,50,504973.9287,4608692.502,.00000
1966,67,56,505553.9999,4608727.320,.295338
1967,67,57,505594.1149,4608722.055,.335280
1968,67,57,505634.6360,4608717.273,.166710
1969,67,57,505675.6113,4608714.414,.166709
1970,67,58,505716.9887,4608714.134,.242009
1971,67,58,505758.3526,4608715.763,.903878E-01
1972,67,59,505799.6022,4608717.544,.927769E-02
1973,67,59,505840.4309,4608717.842,.927769E-02
1974,67,60,505880.6945,4608715.774,.954112E-01
1975,67,60,505920.5188,4608711.313,.962953E-01
1976,67,60,505960.3451,4608704.819,.858941E-01
1977,67,61,506000.0890,4608697.477,.708851E-02
1978,67,61,506039.4769,4608691.031,.00000
1979,67,62,506078.6609,4608687.082,.00000
1980,67,62,506117.8932,4608686.046,.00000
1981,67,62,506157.7792,4608687.033,.00000
1982,67,63,506198.4797,4608688.422,.138428
1983,67,63,506239.3266,4608689.127,.284104
1984,67,64,506279.8790,4608688.289,.179165
1985,67,64,506320.0971,4608685.688,.179154
1986,67,64,506359.8997,4608681.916,.178931
1987,67,65,506399.2297,4608678.285,.738360E-01
1988,67,65,506438.2777,4608675.678,.637854E-01
1989,67,66,506477.5265,4608674.611,.00000
1990,67,66,506517.2971,4608674.812,.543931E-01
1991,67,66,506557.2378,4608675.551,.573937E-01
1992,67,67,506596.9109,4608675.875,.00000
1993,67,67,506636.0026,4608675.335,.246867
1994,67,67,506674.7724,4608673.627,.473036
1995,67,68,506713.2923,4608670.940,.999903
1996,67,68,506751.4284,4608668.054,1.00000
1997,67,69,506789.2260,4608666.002,1.00000
1998,67,69,506827.1233,4608665.237,1.00000
1999,67,69,506865.4577,4608665.455,1.00000
2000,67,70,506904.7059,4608665.891,.999692
2001,67,70,506944.6510,4608665.503,.793204
2002,67,71,506984.5037,4608663.110,.644312
2003,67,71,507023.0318,4608657.701,.183765
2004,67,71,507060.5877,4608648.005,.00000
2005,67,72,507097.4247,4608633.905,.00000
2006,68,72,507133.1925,4608616.609,.827074E-01
2007,68,72,507168.1356,4608598.255,.00000
2008,68,73,507202.6399,4608580.450,.00000
2009,68,73,507237.6269,4608564.163,.00000
2010,68,73,507273.7832,4608549.384,.00000
2011,68,74,507311.3607,4608535.557,.00000
2012,69,74,507349.7180,4608521.255,.00000
2013,69,75,507387.4766,4608505.651,.00000
2014,69,75,507423.8018,4608488.498,.00000
2015,69,75,507458.8338,4608469.803,.142644
2016,69,76,507493.5051,4608449.687,.309329
2017,70,76,507528.4125,4608429.016,.320472
2018,70,76,507563.6918,4608408.920,.320479
2019,70,77,507599.5823,4608390.220,.289715
2020,70,77,507635.9886,4608372.977,.289715
2021,70,77,507672.7276,4608356.558,.289715
2022,70,78,507709.3488,4608339.916,.666487
2023,74,85,508417.5325,4607946.814,.209237E-02
2024,75,85,508451.7871,4607925.090,.00000
2025,75,86,508485.2042,4607902.713,.615411E-02
2026,75,86,508518.1320,4607880.508,.616917E-02
2027,75,86,508551.2053,4607859.623,.00000
2028,75,87,508584.6218,4607840.219,.00000
2029,77,89,508792.3522,4607723.621,.00000
2030,77,89,508826.5277,4607702.426,.00000
2031,77,89,508860.4497,4607681.849,.00000
2032,77,90,508894.6372,4607662.251,.367308E-07
2033,77,90,508929.9762,4607643.253,.263981
2034,78,90,508966.6495,4607624.986,.219522
2035,78,91,509004.3582,4607607.535,.304999
2036,78,91,509042.2936,4607590.810,.304566
2037,78,92,509079.6699,4607574.005,.274321
2038,78,92,509115.9590,4607556.540,.274321
2039,78,92,509151.0513,4607537.941,.273853
2040,79,93,509185.0080,4607518.242,.265796
2041,79,93,509218.0111,4607498.105,.265796
2042,82,99,509860.7727,4607168.689,.643581
2043,82,100,509892.4475,4607149.606,.00000
2044,82,100,509924.5200,4607130.286,.00000
2045,83,100,509957.6487,4607111.124,.00000
2046,83,101,509991.9865,4607092.220,.00000
2047,83,101,510026.9985,4607073.212,.00000
2048,83,101,510061.8578,4607053.604,.00000
2049,83,102,510096.0572,4607033.162,.00000
2050,84,102,510129.7014,4607012.014,.529106
