Well,Row,Column,X,Y,Layer1
2463,335,144,514324.5944,4581848.502,.110415E-05
2464,336,144,514328.8226,4581812.689,.908907E-06
2465,336,144,514333.5430,4581777.110,.253756E-06
2466,336,144,514338.6519,4581742.076,.00000
2467,337,144,514343.6971,4581707.572,.00000
2468,337,144,514348.2298,4581672.988,.00000
2469,337,144,514352.0560,4581638.038,.00000
2470,338,144,514355.6436,4581602.737,.00000
2471,338,144,514359.6593,4581567.230,.00000
2472,338,144,514364.0910,4581531.892,.00000
2473,339,144,514368.2739,4581497.016,.00000
2474,339,144,514371.4439,4581462.578,.767291E-06
2475,340,144,514373.4433,4581428.133,.114656E-04
2476,340,144,514374.3843,4581393.591,.139393E-04
2477,340,144,514374.6839,4581359.092,.174266E-05
2478,341,144,514374.7672,4581324.524,.449672E-07
2479,341,144,514375.2900,4581289.875,.00000
2480,341,144,514376.5914,4581255.783,.00000
2481,342,145,514378.7658,4581222.220,.00000
2482,342,145,514381.3914,4581188.703,.00000
2483,342,145,514383.9665,4581154.808,.145924E-07
2484,343,145,514386.2278,4581120.966,.422871E-06
2485,343,145,514388.2280,4581088.461,.292170E-06
2486,343,145,514389.8630,4581057.133,.249172E-07
2487,344,145,514390.6238,4581025.809,.00000
2488,344,145,514390.0910,4580992.941,.00000
2489,344,145,514388.5943,4580958.479,.00000
2490,345,145,514386.9625,4580923.355,.00000
2491,345,145,514386.0138,4580888.347,.00000
2492,345,145,514386.1751,4580853.781,.00000
2493,346,145,514387.4697,4580819.408,.00000
2494,346,145,514389.1991,4580785.111,.00000
2495,346,145,514390.5794,4580750.991,.00000
2496,347,145,514390.8718,4580717.211,.00000
2497,347,145,514390.0577,4580683.866,.00000
2498,347,145,514388.4697,4580650.308,.00000
2499,348,145,514387.1572,4580615.945,.00000
2500,348,145,514386.8947,4580580.959,.286896E-06
2501,348,145,514387.8841,4580546.858,.430028E-06
2502,349,145,514389.1815,4580514.362,.00000
2503,349,145,514390.1029,4580481.917,.00000
2504,349,145,514390.6650,4580448.490,.00000
2505,350,145,514391.0502,4580414.244,.00000
2506,350,145,514391.2124,4580379.647,.00000
2507,350,145,514391.1046,4580345.198,.00000
2508,351,145,514390.8638,4580311.496,.00000
2509,351,145,514391.1264,4580278.654,.00000
2510,351,145,514392.3734,4580245.781,.00000
2511,352,145,514395.0331,4580212.171,.00000
2512,352,145,514399.0122,4580177.821,.587393E-02
2513,352,145,514403.8292,4580143.623,.179332
2514,353,145,514408.7473,4580110.179,.189210
2515,353,145,514413.3072,4580077.693,.233156E-01
2516,353,145,514416.8619,4580045.395,.105527E-04
2517,354,145,514418.8702,4580012.640,.121593E-05
2518,354,145,514419.2070,4579979.425,.00000
2519,354,145,514418.5731,4579946.305,.00000
2520,355,145,514417.9388,4579913.685,.00000
2521,355,145,514418.5949,4579881.231,.00000
2522,355,145,514421.3079,4579848.406,.00000
2523,356,145,514425.8133,4579815.668,.00000
2524,356,145,514431.0593,4579783.204,.00000
2525,356,145,514436.0820,4579750.890,.00000
2526,357,145,514439.8349,4579718.254,.00000
2527,357,145,514442.0196,4579685.348,.00000
2528,357,145,514442.9451,4579652.278,.00000
2529,358,145,514443.3911,4579619.067,.00000
2530,358,145,514444.0038,4579586.017,.00000
2531,358,145,514445.7662,4579553.631,.00000
2532,359,145,514449.1625,4579522.391,.00000
2533,359,145,514454.0749,4579492.075,.00000
2534,359,145,514459.4883,4579461.713,.00000
2535,359,145,514464.5622,4579430.245,.00000
2536,360,145,514468.3383,4579397.860,.00000
2537,360,145,514470.7617,4579365.307,.00000
2538,360,145,514472.1741,4579333.128,.00000
2539,361,145,514473.2617,4579301.345,.00000
2540,361,145,514474.4925,4579269.473,.00000
2541,361,145,514476.2725,4579237.025,.00000
2542,362,146,514478.6046,4579203.905,.00000
2543,362,146,514481.1805,4579170.481,.00000
2544,362,146,514483.5752,4579136.863,.00000
2545,363,146,514485.6929,4579103.611,.00000
2546,363,146,514487.6292,4579070.667,.00000
2547,363,146,514489.4426,4579037.656,.00000
2548,364,146,514491.0653,4579004.264,.00000
2549,364,146,514492.2708,4578970.733,.00000
2550,364,146,514492.9956,4578937.594,.00000
2551,365,146,514493.2768,4578904.660,.00000
2552,365,146,514493.2667,4578871.559,.00000
2553,365,146,514493.1407,4578838.174,.00000
2554,366,146,514493.2419,4578804.514,.00000
2555,366,146,514493.7324,4578770.398,.00000
2556,366,146,514494.7484,4578735.954,.00000
2557,367,146,514496.2780,4578701.558,.00000
2558,367,146,514498.0629,4578667.482,.00000
2559,367,146,514499.4167,4578633.706,.00000
2560,368,146,514500.1050,4578599.753,.00000
2561,368,146,514500.3011,4578565.564,.00000
2562,368,146,514500.2614,4578531.431,.00000
2563,369,146,514500.0576,4578497.543,.00000
2564,369,146,514499.7594,4578463.683,.00000
2565,370,146,514499.5558,4578429.794,.00000
2566,370,146,514499.6288,4578396.040,.00000
2567,370,146,514500.1130,4578362.612,.00000
2568,371,146,514501.0279,4578329.385,.00000
2569,371,146,514502.0023,4578296.254,.00000
2570,371,146,514502.6580,4578262.831,.00000
2571,372,146,514502.6853,4578229.044,.00000
2572,376,146,514517.9487,4577758.348,.384643
2573,377,146,514519.5840,4577721.610,.417910
2574,377,146,514521.2086,4577684.714,.381823
2575,377,146,514523.2077,4577647.830,.160004E-01
2576,378,146,514525.6430,4577611.461,.655706E-04
2577,378,146,514528.3441,4577575.570,.686731E-05
2578,378,146,514531.2305,4577539.747,.00000
2579,379,146,514534.3723,4577503.744,.00000
2580,379,146,514537.8203,4577467.439,.00000
2581,379,146,514541.6065,4577431.301,.00000
2582,380,146,514545.6157,4577395.514,.00000
2583,380,146,514549.6444,4577359.602,.00000
2584,381,146,514553.6327,4577323.001,.00000
2585,381,146,514557.6086,4577285.805,.00000
2586,381,146,514561.6174,4577249.048,.00000
2587,382,146,514565.9286,4577213.584,.00000
2588,382,146,514570.6622,4577179.072,.00000
2589,382,146,514575.8163,4577144.103,.00000
2590,383,147,514581.2244,4577108.017,.00000
2591,383,147,514586.8405,4577071.280,.00000
2592,383,147,514593.1498,4577034.346,.00000
2593,384,147,514600.2960,4576998.096,.00000
2594,384,147,514608.0419,4576963.117,.00000
2595,385,147,514616.1867,4576929.339,.00000
2596,385,147,514624.7105,4576895.918,.00000
2597,385,147,514633.0405,4576862.208,.00000
2598,386,147,514640.4622,4576828.094,.00000
2599,386,147,514645.9496,4576793.450,.00000
2600,386,147,514649.0626,4576758.354,.00000
